loss,accuracy,val_loss,val_accuracy
0.8464139103889465,0.6130136847496033,1.1044414043426514,0.48784196376800537
0.8448519110679626,0.6092085242271423,1.1027575731277466,0.48784196376800537
0.8460105657577515,0.6111111044883728,1.102773904800415,0.48784196376800537
0.8536394834518433,0.6073059439659119,1.1011273860931396,0.49088147282600403
0.8424001932144165,0.6088280081748962,1.1001548767089844,0.4893617033958435
0.8251920938491821,0.6278538703918457,1.0986016988754272,0.49240121245384216
0.8155725002288818,0.6293759346008301,1.0977929830551147,0.49240121245384216
0.8465695977210999,0.6130136847496033,1.0953248739242554,0.49088147282600403
0.8330039381980896,0.6179604530334473,1.094817876815796,0.49088147282600403
0.8132927417755127,0.6213850975036621,1.0931473970413208,0.49240121245384216
0.8258803486824036,0.624809741973877,1.0914230346679688,0.49848026037216187
0.8006955981254578,0.6343227028846741,1.0905299186706543,0.49696049094200134
0.8197729587554932,0.6312785744667053,1.0881962776184082,0.49848026037216187
0.8093831539154053,0.6350837349891663,1.0891082286834717,0.49240121245384216
0.7880848050117493,0.6411719918251038,1.0889517068862915,0.4939209818840027
0.8036179542541504,0.6385083794593811,1.086239218711853,0.4954407215118408
0.7914350032806396,0.6407914757728577,1.0851447582244873,0.4954407215118408
0.790490448474884,0.6377473473548889,1.083927869796753,0.5
0.7761582136154175,0.6476408243179321,1.0839520692825317,0.5045592784881592
0.7761601209640503,0.6537290811538696,1.0836008787155151,0.5015197396278381
0.7769365310668945,0.6491628885269165,1.0838851928710938,0.5
0.7871809005737305,0.6404109597206116,1.082555890083313,0.5
0.7763723731040955,0.6495434045791626,1.0803041458129883,0.503039538860321
0.7716354727745056,0.655251145362854,1.081909418106079,0.5015197396278381
0.7715291380882263,0.651065468788147,1.0797736644744873,0.5015197396278381
0.761448323726654,0.6541095972061157,1.078696370124817,0.5060790181159973
0.7558702826499939,0.6522070169448853,1.0779812335968018,0.5015197396278381
0.7702715396881104,0.6567732095718384,1.0776500701904297,0.5015197396278381
0.7608336806297302,0.6567732095718384,1.0781235694885254,0.5
0.7567100524902344,0.6586757898330688,1.0786594152450562,0.49696049094200134
0.7451996207237244,0.664383590221405,1.0751851797103882,0.503039538860321
0.7503127455711365,0.6609588861465454,1.0751789808273315,0.503039538860321
0.7467147707939148,0.6685692667961121,1.0728057622909546,0.5075988173484802
0.7392926812171936,0.6708523631095886,1.0740816593170166,0.5015197396278381
0.7441630959510803,0.6655251383781433,1.0728156566619873,0.5015197396278381
0.7397370338439941,0.6731354594230652,1.070758581161499,0.503039538860321
0.7491130232810974,0.664383590221405,1.0705363750457764,0.5015197396278381
0.7392188310623169,0.6651446223258972,1.0701470375061035,0.5060790181159973
0.723732054233551,0.6834094524383545,1.0696403980255127,0.5060790181159973
0.7274628281593323,0.6757990717887878,1.0701987743377686,0.5075988173484802
0.719685971736908,0.6868340969085693,1.0701818466186523,0.5045592784881592
0.7199001312255859,0.6834094524383545,1.0691416263580322,0.5075988173484802
0.7188361883163452,0.6757990717887878,1.066950798034668,0.5136778354644775
0.7180173397064209,0.6887366771697998,1.0657418966293335,0.5136778354644775
0.7176146507263184,0.6849315166473389,1.0648205280303955,0.5106382966041565
0.707242488861084,0.6898782253265381,1.0652925968170166,0.5106382966041565
0.7196372747421265,0.6837899684906006,1.0653175115585327,0.5121580362319946
0.7169924974441528,0.6807458400726318,1.0642582178115845,0.5167173147201538
0.7140990495681763,0.685312032699585,1.063971757888794,0.5136778354644775
0.7092165350914001,0.6834094524383545,1.0620959997177124,0.5167173147201538
0.7033347487449646,0.6914002895355225,1.0609378814697266,0.5182371139526367
0.6956865787506104,0.6910197734832764,1.0616990327835083,0.5151975750923157
0.6801829934120178,0.7058599591255188,1.0638885498046875,0.5136778354644775
0.6917654871940613,0.6955860257148743,1.0605981349945068,0.5136778354644775
0.6997455954551697,0.6982496380805969,1.0593016147613525,0.5167173147201538
0.698192834854126,0.6929223537445068,1.0597120523452759,0.5151975750923157
0.699746310710907,0.6967275738716125,1.0585647821426392,0.5182371139526367
0.6917673349380493,0.7001522183418274,1.0590755939483643,0.5197568535804749
0.6792439818382263,0.6917808055877686,1.0577497482299805,0.5167173147201538
0.687031626701355,0.6948249936103821,1.0585250854492188,0.5182371139526367
0.6793883442878723,0.6971080899238586,1.0573893785476685,0.5227963328361511
0.6843290328979492,0.7016742825508118,1.0559308528900146,0.5227963328361511
0.6671725511550903,0.7073820233345032,1.055983066558838,0.5227963328361511
0.6726846098899841,0.7054794430732727,1.0563820600509644,0.5197568535804749
0.6835185885429382,0.6997717022895813,1.055351972579956,0.5227963328361511
0.664524495601654,0.7149924039840698,1.054435133934021,0.524316132068634
0.6597989797592163,0.7043378949165344,1.0541104078292847,0.5227963328361511
0.6674196720123291,0.7100456953048706,1.0536800622940063,0.524316132068634
0.6625944375991821,0.7180365324020386,1.0525511503219604,0.524316132068634
0.6709545850753784,0.7100456953048706,1.0536763668060303,0.5258358716964722
0.6665210723876953,0.7031963467597961,1.051945686340332,0.5258358716964722
0.6636982560157776,0.7070015072822571,1.0529732704162598,0.5273556113243103
0.6478949189186096,0.7226027250289917,1.0525239706039429,0.5273556113243103
0.6531117558479309,0.7168949842453003,1.0520806312561035,0.5273556113243103
0.6466842293739319,0.7317351698875427,1.0521337985992432,0.5288754105567932
0.6463119387626648,0.7264079451560974,1.050411343574524,0.5273556113243103
0.6313962936401367,0.7321156859397888,1.0520925521850586,0.5273556113243103
0.6371439099311829,0.7214611768722534,1.0501128435134888,0.5303951501846313
0.6424078345298767,0.724885880947113,1.050981044769287,0.5319148898124695
0.6393923759460449,0.7298325896263123,1.0504672527313232,0.5319148898124695
0.652644157409668,0.72374427318573,1.049108862876892,0.5303951501846313
0.6353256106376648,0.728691041469574,1.0491552352905273,0.5334346294403076
0.6223305463790894,0.7389649748802185,1.0503754615783691,0.5319148898124695
0.6344213485717773,0.7298325896263123,1.0514355897903442,0.5288754105567932
0.6236937642097473,0.7271689772605896,1.0498141050338745,0.5319148898124695
0.6291913986206055,0.7264079451560974,1.048577904701233,0.5303951501846313
0.6339021325111389,0.7256469130516052,1.0501254796981812,0.5288754105567932
0.6271958947181702,0.7321156859397888,1.049301266670227,0.5334346294403076
0.6187770366668701,0.7374429106712341,1.0484142303466797,0.5334346294403076
0.6276925206184387,0.7317351698875427,1.0478205680847168,0.5319148898124695
0.6250491738319397,0.7294520735740662,1.0488463640213013,0.5319148898124695
0.6021915078163147,0.7442922592163086,1.0476428270339966,0.5319148898124695
0.6142677068710327,0.7355403304100037,1.0477654933929443,0.5334346294403076
0.6154501438140869,0.7374429106712341,1.0476707220077515,0.5334346294403076
0.6222662925720215,0.7397260069847107,1.0471736192703247,0.5349544286727905
0.5983309745788574,0.75,1.0473029613494873,0.5364741683006287
0.6072216629981995,0.7423896789550781,1.0469601154327393,0.5364741683006287
0.6099808812141418,0.7389649748802185,1.046968698501587,0.5349544286727905
0.6029910445213318,0.7401065230369568,1.0466877222061157,0.5349544286727905
0.6031116843223572,0.7401065230369568,1.0480198860168457,0.5379939079284668
0.6148443818092346,0.7298325896263123,1.0463430881500244,0.5364741683006287
0.6023004651069641,0.7397260069847107,1.0477715730667114,0.5395137071609497
0.5952705144882202,0.7450532913208008,1.0457590818405151,0.5379939079284668
0.5958012342453003,0.7439117431640625,1.0451182126998901,0.5410334467887878
0.5879955291748047,0.7515220642089844,1.0442391633987427,0.5395137071609497
0.5896487832069397,0.7564688324928284,1.0447405576705933,0.542553186416626
0.5908979177474976,0.7496194839477539,1.0460124015808105,0.5379939079284668
0.5863921046257019,0.7564688324928284,1.0467736721038818,0.5395137071609497
0.5784339904785156,0.7530441284179688,1.0473301410675049,0.5379939079284668
0.5767413973808289,0.7583714127540588,1.0452388525009155,0.5349544286727905
